comment_id,entry_id,author_id,owner_id,comment_body,,,class
1509,585,3860,0,Nittany Lion Inn is a great place to start!  Next you will have the skills training and confidence to take a big step into cooking in a larger environment!,,,0
1510,1713,3860,0,Being an example of good physical and mental health shows younger women everywhere that we CAN do it all.,,,1
1511,572,3860,0,This is a GREAT demonstration of leadership!  And maturity !,,,0
1514,435,3908,0,Nice job filling out your overall profile.  This competition sounds pretty cool - good luck to you and your team!,,,0
1516,1250,3913,0,I love that you found your passion of baking. A picture of what you decorated would add a personal touch.,,,0
1517,1338,3913,0,THON is a great organization and I am glad you were able to share the experience with others. The longest I danced in the stands was 21 consecutive hours.,,,0
1518,1713,3913,0,You have an insightful outlook. To ensure your health you need to make time for yourself. Below is an article I found helpful when I was building myself.http://www.lifehack.org/articles/featured/how-to-find-time-for-yourself.html,,,0
1522,2041,3927,0,Nice!,,,0
1525,2083,2820,0,Great!,,,0
1528,2120,3959,0,Well done!,,,0
1529,2119,3962,0,Making sure a comment can be left.,,,0
1530,2122,3927,0,Good job!,,,0
1531,2125,2820,0,Hello,,,0
1535,1671,2820,0,nice,,,0
1537,2037,2803,0,reply,,,0
1539,2122,3927,0,tc,,,0
1541,1986,3899,0,Great work volunteering Alyssa finding the grand compromise of efficiency and quality will serve you well in every future experience. Great work!,,,0
1543,2171,3981,0,Thanks,,,1
1546,2037,2803,0,reply 2/1,,,1
1548,2037,2803,0,my reply,,,1
1554,2241,4036,0,"Hi Aziz your entry would benefit more from elaborating more on specific details. For example which organization did you interact with? Which was your favorite interaction and why? What in particular did you learn from them? Delve deeper and reflect on how \""""real life\"""" experiences differ from \""""college life\"""" experiences and reflect and talk about how you came to that realization.",,,1
1555,2240,4036,0,"Aziz I see that you have used the \""""Risk Taking\"""" skill tab. I\'d love to hear more about what risks you took and how that helped you in your project. Your entry can also benefit from elaborating on your interactions with your classmates. For example I\'m sure working with people with diverse experiences and backgrounds from you might have helped you learn something new.",,,1
1556,2211,4036,0,Brenna this is a great story! I loved learning about your passion and dedication for softball and basketball. I\'d like to read more about your thought process and what factors influenced you and what inner conflicts you had to overcome to arrive to your final decision.,,,1
1558,2194,4036,0,"Brenna great story! I loved reading about your experience as a TA at iTech Academy. It sounds like you learned so much from working along side with kids as well as being a leader and guiding/managing them. I\'m sure you learned a lot about conflict-resolution in your experience as a TA and I\'d love to hear about it more in another post when you get a chance. I think that this experience could also benefit from the \""""curiosity\"""" skill tag.",,,1
1559,2216,4036,0,Brian this is a very well written post! I enjoyed reading about your experience as a soccer referee. It sounds like you learned a lot about handling situations mitigating conflict and using your ethical judgment thus adding the conflict resolution and ethical judgement skill tags would make sense for this post. I\'d love to hear more about how you inspired your team to reach their potential and to aim by creating specific goals.,,,1
1561,2246,4036,0,Ishaank I enjoyed reading about how you blossomed into a confident public speaker after taking this class. It must have been difficult for you to overcome your fear. As an introvert I faced the same problem at the beginning of my CAS 100 class but as I prepared more and got familiar with the material I learned to overcome my fear.  I\'d love to hear more about the steps you took to overcome public speaking. Do you have a favorite method of communication?,,,1
1562,2245,4036,0,Ishaank I really enjoyed reading about your experience coding for the first time and to create a light weight Wikipedia search engine. I liked how you reflected and connected your curiosity with your past experience about following directions. Your ability to switch gears is very impressive and I\'m glad you were able to make that connection. What was the language you learned and what influenced you to study that particular language?,,,0
1563,2213,4036,0,Jae it was a pleasure reading your entry about your experience as an international student. What a wonderful advantage it must be to have worked learned and befriend so many diverse people. I\'d love to hear about the similarities or difference of your experience as an international student at Penn State. For example in what ways is it similar or the same?,,,0
1565,2210,4036,0,Matthew I enjoyed reading about your THON experience. The last line really resonated with my academic experience and my journey to finding the right career path. I\'d love to hear more about what in particular you are passionate about in your job as a member for the OPPerations Committee and what gets you excited about THON.,,,1
1566,120,2820,0,Great reflection!,,,1
1567,2037,2803,0,lol,,,1
1570,2274,4036,0,Hi Matthew thanks for sharing your experience. I think it\'s wonderful that you were exposed to such a great experience at a young age for 7 years. It really shows your commitment and passion for Karate and leadership. I\'d like to hear more about how your experience at the Leadership Team guided you through life in particular your time in college and life after graduation.,,,1
1572,2272,4036,0,Jake what a wonderful story! It sounds like you learned a lot at such a young age and you probably didn\'t even know it then! I think it\'s very valuable that at just 13 years old you expanded upon different opportunities for to expand explore and succeed. As you continue to reflect on your experience as a rockstar,,,1
1573,2271,4036,0,Jake it was exciting to read about your experience in your fraternity. It\'s wonderful how you reflected and acknowledged your responsibilities of being a leader and what managing 16 brothers would entail. Do you see yourself pursuing a career in management?,,,1
1574,2261,4036,0,"Morgan I understand how difficult and frustrating it must have been to work with a teammate who didn\'t seem to be interested with working with you. This will often happen a lot in a professional setting and it can be tough to handle especially if you don\'t have a middle man. How did you know who to turn to as your \""""middle man\""""? And did you ever talk to him about the reason why he wouldn\'t communicate with you?",,,0
1575,1685,3641,0,"I think this is a great post Jackie!  I can\'t tell you the types of things I have seen some people post on social media that has caused them to speak to management at my job.  Be very careful on what you post and ensure that it is positive upbeat and not offensive.  And definitely keep your posts private rather than public.  I am so happy you had a session on this because social media etiquette is so important in this day and age.  I also think it looks bad when I see staff pulling up social media on the computer.  In my line of work I think it looks like \""""don\'t you have something else better to do?\""""  I also don\'t think it looks good if patients and families see hospital staff checking out Facebook or other social media sites so openly.  It just looks unprofessional.  If you feel compelled to check out social media",,,0
1576,2264,4036,0,Hi Morgan thanks for sharing your story about your experience at Cru. I think it\'s difficult to overcome the conflicts that we have within ourselves and to express/share them with people who might not understand where you\'re coming from. As you continue to face these challenges within yourself I do urge you to find the right people to turn to. Everyone has been there and you\'re not alone in feeling conflicted.,,,0
1577,2271,4044,0,Thanks Kristine! And I do see myself having a management position in the future. I think one of my strongest assets is my ability to lead people.,,,0
1578,2290,4048,0,I like your story Alex!,,,0
1579,2290,4048,0,I really do!,,,0
1580,2261,4040,0,I noticed that my other team members had no problem speaking with him so I picked one who would understand why I was asking this of her as well as willing to ask him to complete tasks. It was only a summer semester but if it had been longer I would have sat down with him to create a resolution,,,0
1581,2290,4048,0,This is a comment,,,0
1582,2290,4048,0,Is this comment under the pending tab?,,,0
1587,2294,4053,0,Nice profile,,,0
1588,2294,4055,0,Can you see this?,,,0
1589,2294,4053,0,But you can't see this?,,,1
1590,104,2820,0,Hey this is a comment from 2/23,,,1
1591,2224,3964,0,Thanks for adding your thoughts here Joanne.  How have our sessions at the school met or challenged your expectations?,,,1
1592,2310,4036,0,Josh great story! I can understand how frustrated you must have felt but I'm glad that you got through it. It's often easier and better to focus on how you should adapt to your environment and your teammates. It's also nice to see that you acknowledge your professor for what you've learned. Not many students give credit where it's due nor do they appreciate adversity in situations. I think it's great that you learned and grew from a frustrating situation- that's an invaluable experience that not many people take away from their time in college.,,,1
1593,2309,4036,0,Josh thanks for sharing your story! It sounds like there's a conflict of interest within your group or within the entire class. If people cannot find the time to make it to a group meeting or pull their weight in a group project it sounds like they might not be interested in the course or that they are not passionate about Project Management. I'm glad that you got through it and understood the value of working together and priority setting.,,,1
1594,2312,4036,0,Hi Ololade thank you for sharing your experience. You made a good point and observation about the impact of one's actions versus their intent. One's intent is meaningless unless they make an effort to show how dedicated and interested they are in learning about cultures. I'd like to hear more about your perspective on this as well as your thoughts about your own intent and actions. What did you learn about the actions/interests (or lack thereof) of others on the trip? How does that shape your appreciate and passion for other cultural understanding?,,,1
1596,2315,4036,0,"My favorite quote is by Carl Jung and he says that """"Everything that irritates us about others can lead us to an understanding of ourselves."""" This is a great story and a great example of how to overcome adversity in the workplace. Working on a project/organization that you're passionate about with people who work differently from your own style can be very challenging and difficult but I encourage you to think about how this situation would pay off in the long run and in your career. Although it might be difficult for you consider right now I think that you'll learn a lot about your strengths and have a great opportunity to work on your weaknesses when it comes to working with people who are different from you. The best part of experiencing a problem is the ability to work through it and learning from it.",,,1
1597,2319,4036,0,"Hey Wesley I think it's great that you learned and realized what the power of being a leader entails. Teamwork collaboration and communication is very important in any industry but particularly in technology ultimately leading to innovation and impactful changes. I'd like to learn more about what made you come to this realization that teamwork is important and how your role as a leader """"diminished""""?",,,1
1598,2320,4036,0,Wesley I think you made a great decision and it sounds like you learned a lot from your experience. You made a great observation about how egos have no place in the workplace and that's true. It can be personally difficult and challenging to look past one's ego and to let others take the lead without being offended and it's very admirable of you to reflect and learn from this situation. As you grow and develop your skills I think it would be valuable for you to reflect upon your desire to be team leader in the first place and what made you change your mind.,,,1
1599,2322,4036,0,Anthony it sounds like you've learned a lot during your time abroad in Russia. I'm glad you're able to capture your out of classroom experiences on this platform. I think it says a lot about your awareness if you can reflect about specific experiences about your summer abroad. I'm sure that you realized by now that your observations are very meaningful and valuable for you in the future to allow reflect upon your interactions with a diverse group of people in different perspectives.,,,0
1600,2323,4036,0,Anthony thanks for sharing your experience about your mission trip. Similar to your entry about your study abroad experience it's important to take a step back and reflect upon your interactions and experiences with people who come from different backgrounds. I think one major take away from your diverse experiences is to be able to take a step back and meet your audience with empathy and self-awareness so you can effectively get through to them with your perspective and to influence them with your passions and interests.,,,0
1603,2359,4036,0,Morgan thanks for sharing your post. It's great that you're realizing the importance of dialogue and perspective. I think it's wonderful that you're able to take a step back from your own views and perspectives to learn about others and to discover more about yourself and your interests. It also sounds like you're taking healthy risks and are keeping yourself informed about different cultures that are different from what you're familiar with.,,,1
1612,1661,3767,0,Hi thank you for the comment. Are you the only one who are responsible to make comments?,,,0
1616,2461,2803,0,That's a great quote!,,,0
1618,2587,4231,0,Well said. An added value is that when you write a reflection peers can communicate with each other on that specific reflection or summary.  Thanks!,,,0
1619,2594,4252,0,This seems like it was a great experience. I encourage you to think about how debating someone in a professional manner can stretch across your career opportunities. It is a tough skill to master but allows you to grow professionally.,,,0
1620,2601,4007,0,I love animals...what have you learned?,,,0
1621,2602,4007,0,Which one are you?,,,0
1622,2602,4254,0,@Catherine Hall - 4th from the left!,,,0
1623,2602,4264,0,Nick this was awesome!  Thank you!,,,0
1627,2055,4027,0,Very cool!,,,0
1629,2859,4241,0,I like it  It's clean an it's ongoing,,,0
1630,2876,4005,0,Very insightful!,,,0
1631,2729,3745,0,Thank you for sharing this Kristine.  To be fair I'm not sure I've found myself at 33. Life especially when you are ambitious is a trial in learning and perseverance.  My family didn't understand why I chose to get a Masters degree or move around the country repairing broken school systems.  They saw the immediate need for me to be safe and secure.  What you are proposing is brave and 1 skill you will want is the ability to ask for help.  Not from a place of weakness but rather self-awareness. TY,,,0
1637,2177,3927,0,Very interesting!,,,0
1638,2177,3926,0,Thanks!,,,0
1641,2971,4027,0,Dominic I am so happy to read your story and know why you like cars so much.  Always have curiosity on everything. Stay hungry stay foolish.,,,0
1642,2971,4027,0,That was an awesome story Dominic! It's awesome to hear about how you could  connect with you grandfather.,,,0
1643,2969,4027,0,Chloe I am glad that you find another interest. Having and learning more skills will do no harm to your future career.,,,0
1646,2964,4027,0,Barry though people say video games are bad for children because they make you addicted to virtual world I believe that video games help you be more creative. I am so happy for you.,,,0
1649,2970,4027,0,I am excited for you! i am very glad that you are taking up this leadership role. I know you will do exceptional!,,,0
1650,2960,4027,0,I am so glad you enjoyed your time in Spain. Getting to experience another culture is a very fulfilling experience!,,,0
1651,2967,4027,0,That's a great lesson to take away from your experience Chloe. We all need things that bring joy to ourselves. Keep up the good work!,,,0
1652,2968,4027,0,France is a very beautiful place. I have been there a couple of times with my family. French is one of the  three languages i speak. I know you will have fun with your family.,,,0
1653,2965,4027,0,Hey Barry its great to see that you got through your presentation. Confidence is key good job!,,,0
1654,2963,4027,0,I am glad you are a part of the band. I look forward to hearing you perform. Let me know the date of your first performance,,,0
1655,2959,4027,0,Autumn I am sure that you have done well in your swim competition no matter what place you got. Every one of you should learn that the most important thing in your life is not reputation nor prizes but friendship experience,,,0
1656,2982,4266,0,You or others in your network can comment on your entries. Professors could leave feedback on your experiences or entries as well as other students.,,,0
1657,2974,4313,0,Nice ATV! I also have one. Had a very similar situation.,,,0
1662,3257,4609,0,I'm done,,,0
1664,3036,4576,0,Nice boys have a nice afternoon today,,,0
1666,3363,4745,0,yaaaaaaassss,,,0
1669,3585,4823,0,I love swimteam,,,1
1670,3688,4767,0,You spelled course wrong.,,,0
1671,3688,4775,0,I've,,,0
1675,3505,4767,0,"Devin good job so far. Remember to capitalize your'""""I's.",,,0
1678,3706,4729,0,cute photo :3 and I'm impressed,,,0
1679,3333,4730,0,Some of the periods need to be commas.,,,0
1680,3615,4728,0,maybe you could add more sentences to your first entire,,,1
1681,3774,4727,0,Hey this is good.,,,0
1682,3723,4732,0,Add more to your color run add more detail,,,0
1683,3605,4731,0,Fix the area with the random period.,,,0
1684,3709,4729,0,I think your a sweet girl Carley. I loved this post because this reminded me of how much I love to help my mom whenever I can or if I have time to. Thank you.,,,0
1685,3615,4728,0,add periods,,,0
1686,3641,4736,0,You forgot the space between the words each and other,,,0
1687,3694,4733,0,I like this entry the best because I feel like you expressed yourself the most.,,,0
1688,3709,4727,0,Thank you for saying I think that is very nice of you,,,0
1689,3615,4731,0,Capitalize the I s,,,0
1690,3723,4728,0,add more paragraphs,,,0
1691,3595,4734,0,put space after period,,,0
1692,3644,4730,0,Good paragraph.,,,0
1694,3693,4736,0,You need a comma between interest and I,,,0
1695,3723,4731,0,Make it longer please.,,,0
1696,3615,4734,0,capitalize i's,,,0
1697,3644,4727,0,I am very sorry but I think that what you did was great.,,,0
1698,3700,4736,0,Add the word out after help.,,,0
1699,3681,4729,0,I love the detail,,,0
1702,3674,4740,0,I go there too,,,0
1708,3651,4743,0,I liked them. Maybe explain a little more.,,,0
1710,3779,4744,0,it could be a good paragraph if it was longer.,,,0
1713,3373,4742,0,I think that you should add more of a reason about why you like sports and I like how it tells me all of the sports that you do.,,,0
1716,3686,4749,0,I also help tutor in 6th grade.,,,0
1717,3773,4737,0,You broke a bone in Mexico? Cool.,,,0
1718,3590,4757,0,i think that you need to be more descriptive with your color run piece.,,,0
1721,3602,4739,0,I like how you show your enjoyment in the sport you play.,,,0
1723,3677,4740,0,I go to a youth group in pvyc,,,0
1726,3602,4742,0,You should be more specific,,,0
1727,3353,4750,0,I love the topic!,,,0
1731,3773,4743,0,I liked the detail.,,,0
1732,3651,4739,0,I like the way you still have fun even if you don't win.,,,0
1735,3779,4748,0,I like gaming to my life is on my Xbox.,,,0
1736,3683,4747,0,This is an impressive paragraph. Good job using details!,,,0
1737,3674,4737,0,Helping the community is cool.,,,0
1740,3353,4751,0,I can relate,,,0
1741,3606,4740,0,change the we plz,,,0
1746,3649,4742,0,You need more in your paragraph,,,0
1747,3590,4738,0,good job,,,0
1752,3683,4752,0,I had lots of fun at your Mini-THON! I enjoyed reading more about what you guys accomplished,,,0
1755,3592,4780,0,I love to draw as well,,,0
1756,3609,4314,0,competitions,,,0
1757,3507,4773,0,You still need two more entries. But good start to your first entry.,,,0
1758,3612,4766,0,This is a great paragraph but there was a spelling error and some info didn't make sense.,,,0
1759,3609,4314,0,where you ride..,,,0
1760,3729,4769,0,Maybe mentioning memes isn't the greatest idea. I love memes as well as the next guy but maybe some professional photoshops would be more appropriate?,,,0
1761,3776,4776,0,how was your  first experience?,,,0
1762,3541,4314,0,This looks good...will be nice if in 2-3 years you actually achieve your goal.,,,0
1763,3653,4763,0,to many lower case I s,,,0
1764,3601,4778,0,"You said """"teh"""" instead of """"the""""",,,0
1765,3503,4775,0,This a great post!,,,0
1766,3785,4767,0,More sentences!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,,0
1767,3618,4765,0,watch for ' this in you conjunctions,,,0
1768,3689,4771,0,MORE CONTENT,,,0
1769,3507,4766,0,Needs way more details and description. Need a picture. This is not a paragraph this is one sentence.,,,0
1770,3785,4769,0,"You missed 'I'. The only things I find wrong in this is that the paragraph is too short and that it should be and I am"""" instead.",,,0
1771,3771,4777,0,Good,,,0
1772,3511,4775,0,Change the title maybe,,,0
1773,3604,4764,0,Sometimes I play basket ball with my friends and you did a good job on writing and explaining,,,0
1774,3672,4781,0,That is very nice on how you help your dad a lot.,,,0
1776,3587,4767,0,Capitals and more sentences.,,,0
1777,3732,4766,0,need a different picture,,,0
1778,3673,4777,0,Nice,,,0
1779,3510,4776,0,i did the same thing but with first graders.,,,0
1780,3653,4761,0,WOW good job,,,0
1782,3738,4763,0,some misspelled words,,,0
1783,3728,4314,0,I think this entry is good to go. I think you should change your top photo. Having the same picture as your profile is kind of boring.  Nice job on entry. Just need 2 more.,,,0
1784,3786,4729,0,thats very nice of you maddie :3,,,0
1785,3786,4782,0,Thanks : ),,,0
1786,2837,3927,0,Nice owkr,,,0
1787,2837,3927,0,Sorry I meant to say nice work. It was a pretty impressive event.,,,0
1800,3748,4789,0,more like intriguing start,,,0
1802,3519,4790,0,this is not giving me much information,,,0
1803,3707,4803,0,"It's """"I'm"""" not """"im""""",,,0
1805,3707,4792,0,i'm,,,0
1808,3668,4314,0,Misspelled strong,,,0
1809,3668,4824,0,No I did not.,,,0
1810,3543,4813,0,Misspelled amazing,,,0
1811,3582,4809,0,Add a little more about what this taught you.,,,0
1812,3543,4813,0,Misspelled project,,,0
1813,3543,4813,0,Misspelled interview,,,0
1814,3564,4809,0,"Whats """"aloud"""" mean",,,0
1815,3564,4806,0,you said cheer twice in a scentence and it did make scence,,,0
1817,3560,4813,0,Misspelled Singing,,,0
1818,3560,4813,0,Misspelled couple,,,0
1819,3557,4809,0,"Cap. """"I""""",,,0
1823,3560,4813,0,Misspelled Chorus,,,0
1824,3557,4809,0,You did cheer twice maybe change one,,,0
1825,3579,4811,0,you are learning in your title wrong,,,0
1826,3579,4811,0,Not three sentences,,,0
1827,3571,4820,0,capitalize I,,,0
1828,3583,4811,0,you spelled broke wrong,,,0
1829,3764,4808,0,~Add more information,,,0
1830,3583,4811,0,right,,,0
1831,3583,4811,0,really,,,0
1832,3571,4820,0,vehicle is spelled wrong,,,0
1833,3553,4824,0,Capital on Motocross,,,0
1836,3603,4806,0,period after kawalla.,,,0
1838,3577,4809,0,Could you write a little bit more.,,,0
1839,3583,4824,0,Teamwork,,,0
1840,3585,4806,0,you said my and didn't add anything after it,,,0
1843,3560,4809,0,"Check your """"I"""" and periods.",,,0
1844,3551,4808,0,misspelled there;s,,,0
1845,3579,4824,0,It should not be all bold and italics.,,,0
1846,3597,4812,0,Make a capitol R in rodeo,,,0
1847,3765,4811,0,add you are,,,0
1848,3579,4824,0,Learning Things Fast,,,0
1849,3551,4808,0,Need to capitalize Penns Valley Rams,,,0
1850,3551,4808,0,misspelled spirit,,,0
1851,3765,4811,0,communicate,,,0
1852,3551,4808,0,misspelled there's,,,0
1853,3572,4775,0,dog,,,0
1854,3572,4775,0,neighbor,,,0
1855,3572,4775,0,no need to say animal sit.,,,0
1856,3572,4775,0,and I,,,0
1857,3572,4775,0,two times a day,,,0
1858,3572,4775,0,don't,,,0
1859,3568,4775,0,Maybe put this into something you do.,,,0
1860,3599,4775,0,won't,,,0
1861,3550,4775,0,job,,,0
1862,3550,4775,0,does,,,0
1864,3559,4775,0,Not necessarily a good thing. A person who looks at this may think you like to correct people all the time. This can get to be annoying.,,,0
1865,3712,4775,0,new mulch back in maybe?,,,0
1867,3739,4769,0,The embers have been stirred!,,,0
1869,3790,3927,0,Interesting,,,0
1872,3837,4230,0,Great entry,,,0
1873,2860,4230,0,Cool,,,0
1875,3847,4401,0,Welcome to the team man. I come in every Monday Wednesday and Friday. Maybe I'll get to meet you one of those days.,,,0
1876,2729,4401,0,This was interesting to read. Its good that you found your own path and motivation to get into your field.,,,0
1877,3839,4401,0,I am in the same boat man. I literally just go to classes go to my internship and do homework. #SeniorYearStruggles,,,0
1879,3716,4401,0,Dope story man sounds interesting and I'm sure you gained a lot from that experience.,,,0
1880,3116,4401,0,Sounds like a cool experience you still might need a chiropractor though. #OldManBack,,,0
1881,3517,4401,0,Sounds interesting man.,,,0
1882,3304,4401,0,I like the story a lot man sounds interesting and I can relate. I worked a few construction jobs in the past where I felt inexperienced; I know that feeling of doubt going in. Cool Story man!,,,1
1883,2729,2803,0,Great entry!!,,,1
1884,3858,2820,0,sweet!,,,1
1885,3189,4459,0,Hello Markia! I am happy to hear that you were able to get so much out of this trip not only academically but also for yourself. Emotional intelligence is very hard to understand and many people go through life without understanding it. Yet the fact that you were able to experience it,,,1
1887,3839,2568,0,Hey Matt thanks for sharing. You make a good point about how challenges and hardships can shape you to be more resilient in the end. Life presents often presents you with different opportunities to learn about yourself and they often come as challenges that you've never faced. These challenges allow you to learn about yourself like how do you overcome them? View them as opportunities to improve yourself,,,1
1888,3847,2568,0,Hey Emir! Welcome to the Surge family. I'm so glad to hear that you're adapting so well to your new internship! My role is to support you in ways that will help you develop and grow. My goal is to also foster that type of environment so you're able to collaborate with others with different skill sets and interests. Never hesitate to reach out to me with any questions help or feedback! :),,,0
1890,3835,2568,0,Hi Paulette! Thanks for stepping up to be the lead intern--it shows that you have a lot of initiative and that you are looking to challenge yourself in new ways. Way to go! When you led the meeting 2 weeks ago and last week I thought you did a great job being confident! I know that this role takes time to get used to but I know that from your work and attitude you'll be a great leader and supporter.,,,0
1891,3657,4825,0,I think deciding to volunteer to help the homeless is great!  I wish you the best of luck in the future,,,0
1894,2570,4230,0,I agree Darrin. It was nice to see the kids working together.,,,0
1895,3872,3927,0,Very interesting idea.,,,0
1896,3915,4317,0,I think this needs to have an introduction so your audience a future employer or university has some background to your comment.  For example:  'Throughout my high school years I have taken several fine art courses like Drawing.  In my Drawing I course I ....,,,0
1897,3903,4694,0,This is really good Good job!,,,0
1898,3917,4699,0,I liked how you used a pink colored paper instead of just a plain white paper it makes the portrait stand out. ;P,,,1
1899,3911,4702,0,Nice work!,,,0
1900,3916,4699,0,You were very kind hearted as a kid. Its also cool you were on the news B),,,0
1901,3904,4691,0,Going in depth on which courses you have also taken definitely made it more appealing to those looking to see the experience you have in the arts. It sounds very educated and the diction definitely portrays your early professionalism in what you do and how you can analyze yourself.,,,0
1902,3955,2803,0,Thanks for reading. Writing these entries for you viewers is the best.,,,0
1903,3896,2820,0,Nice post,,,0
1907,3950,4860,0,It is great that you are showing initiative! Keep up the good work.,,,0
1908,3976,4353,0,In addition to this I'd like to recommend all readers to read more about the Celtic holiday we know as Halloween. The events that occurred and lead up to the one we know are all very interesting.,,,0
1910,3592,3926,0,Cute characters. This drawing was well done. Each character has their own characteristics and the color palette you chose fit your art style perfectly.,,,1
1912,3924,4859,0,Great choice. Calla Lily is a beautiful flower and so is the art work. Well Done.,,,1
1913,2581,4230,0,They can be very inspiring,,,0
1914,3907,4864,0,Hey Abigail! My name is Andrew I work with Kristine who visited your class recently. Great piece of work! For only your second time using pastels it looks fantastic. You've done a great job identifying the soft skills you learned/experienced through this. These are so important to recognize throughout your life as they aren't discussed in academia. Even though it was a tough drawing you've done great and don't stop!,,,0
1915,3928,4864,0,Hey Hailey! My name is Andrew I work with Kristine who visited your class recently. Your mission trip sounds really gratifying and an awesome experience! It seems like you've taken some quality time reflecting on this experience and identifying what you gained from it. Keep it up!,,,0
1916,3982,2820,0,I just bought a new north face jacket. Hopefully it keeps me warm enough.,,,0
1917,2570,4230,0,Yeah that was cool!,,,1
1918,3959,2803,0,I agree!,,,0
1920,3907,4867,0,Hi Abigail ;0;2017-11-06 15:07:01,,,0
1921,3907,4867,0,It was very interesting to read your entry. I am happy to hear that although it took you a lot of time to complete the assignment you found it helpful you found value in the experience. Being patient is definitely a virtue that is great to develop early in your career because you will be using it a lot throughout the year. Great job. And your piece is beautiful!,,,0
1923,3959,2803,0,No way jose,,,0
1925,3918,4859,0,I like the attention to detail of the eyebrows and the eye but the irises could have a bit more detail to make this image more realistic.,,,0
1926,3928,4859,0,Thanks for the nice story. Keep them up!,,,0
1927,2581,4230,0,Future leaders of America,,,0
1928,3932,4863,0,Challenges that take time to complete really help you build patience which is a valuable trait to have.,,,0
1932,3959,2803,0,No,,,0
1937,3836,4230,0,If you go move at the speed of sound then you are moving at a super Sonic speed not 'lite/light' speed.,,,0
1938,4015,3927,0,Interesting idea!,,,0
1942,3980,3927,0,Great to see a self-starter! That's the sort of stuff we like to see in college or the workplace. Your initiative will accomplish great things. Keep up the good work!,,,0
1945,3980,3926,0,Thanks for the feedback Mr. Day. I appreciate it!,,,0
1946,4131,2803,0,hee,,,0
1947,4055,2820,0,yes,,,1
1948,4422,2820,0,Great post!,,,0
1949,3980,3927,0,You're welcome!,,,0
1951,4484,4036,0,Hey David great story. Not only did you exemplify great communication skills but it also sounds like you developed showed problem solving and teamwork. You managed to get on the same page with your co-captain and strive to work together to get on the same schedule to achieve the same goal. The skills you talk about here are traits every business needs to succeed.,,,1
1952,4484,4036,0,Also I think a picture would be a fun addition that would bring your story to life!,,,1
1953,4489,4392,0,Factssssss,,,0
1954,4499,4036,0,SJ what a well written post! Thanks for sharing your insights and feelings about how you felt about the miscommunication. You and the AFGG team did an excellent job working together to get the job done. In particular I personally thought you had one of the best attitudes toward executing. Not once did I hear you complain. You were genuinely interested in solving the problem and working together and motivating your team. So props to you! :),,,0
1955,4489,4036,0,Braxton you and the team were responsible for so much before the event and you were one of the team members who contributed to the success of the game. You were one of the strongest and committed team members who showed determination and teamwork. You were also one of the most hardworking members of the team as you were willing to help others get things done. The team and the kids involve admire all the work you put in and you should be proud! Great job Braxton and thank you.,,,0
1956,4489,4036,0,I hope you were able to learn a lot about project management while being collaborative and results-driven!,,,1
1957,4458,4036,0,Sounds exciting SJ! Enjoy your trips :) I hope you see a lot of new things and learn a lot more!,,,1
1958,4456,4036,0,Glad to hear you're enjoying your college life a lot more after switching! What do you love about IST and how did you see yourself change in the past year of you switching?,,,1
1959,4455,4036,0,Ah online SRA group work. I minored in SRA and finished most of my courses through world campus too. Doing group work with others online was not easy for me especially because students taking World Campus courses online were very different from what I expected. A lot of those who I worked with were moms/dads and in the military so coordinating times to meet with them virtually seemed almost impossible for me! What challenges are you facing right now?,,,0
1960,4454,4036,0,Emir I'm sure you're having a difficult semester and I know it's really stressful! What I admire about what you said is being able to find the ability to redirect your attitude and to embrace the challenges you're facing. It wasn't too long ago that I was in the same shoes as you- juggling 18 credits internships and figuring out my future! (AHHH!!) It's all about how react and handle everything. In the process you learn so much about yourself and what your capabilities and weaknesses are.,,,0
1961,4453,4036,0,It sounds like there are so many changes that are occuring in your life right now. I think it's very fitting of you to select adaptability as a tag because that's exactly what's going to be required of you in these coming months. I hope you see the value in the challenges you're enduring and learn a lot about yourself in the process.,,,0
1963,4653,4409,0,Cute. I see what you did there. Great post!,,,0
1965,4893,4967,0,Great aspirations! Keep on it!,,,0
1966,4883,4967,0,Keep on it!,,,1
1967,4898,4967,0,I think its great you want to work on skills that are learned and not measured like soft skills. Keep us updated on your progress.,,,0
1968,4907,4967,0,I think that keeping timelines are important to keep projects on track. Good luck with handling obstacles!,,,1
1969,4903,4973,0,In past few days working with you I personally think you have good communication skills. Self-reflection is indeed a great way to improve oneself. As I also want to improve my communication skills as a team worker I see it important to take a step back and self-reflect to acknowledge problems and take a mental note to solve such problems.,,,1
1970,4896,4980,0,That sounds like a really good goal this summer and it seems like this would be the perfect place to accomplish that.  I get the feel that here at Surge they will give you the help you need in order to start get going on your project.  I’m kind of curious to see how it will turn out.,,,0
1971,4785,4925,0,Hello Sung I also had the same path where I was not sure what major I want to be in. Within my time at the university I was conflicted between business and information sciences and technology. When learning about both majors I decided at the end to choose information sciences and technology after learning about how it fits into the business world. It was interesting that you made your websites through PHP and SQL whereas I created my websites through the use of HTML and CSS. Lastly I agree that strivi,,,0
1972,4785,4970,0,I  can definitely relate to the feeling of not knowing what to do or major in when entering college. Double majoring seems like it would be difficult especially because it is IST and accounting. It seems like you have a really good grasp on it though! Finding something you enjoy like SQL seems like it helped a lot...I need to find something I enjoy like that for myself,,,1
